,id,fecha,altura_ola
449,89,2020-09-14 12:00:00,1.736448778260869
450,90,2020-09-10 12:00:00,1.4848478375
451,90,2020-09-11 12:00:00,1.3899420739130435
452,90,2020-09-12 12:00:00,1.2101296826086958
453,90,2020-09-13 12:00:00,1.3654914434782608
454,90,2020-09-14 12:00:00,1.716562769565217
455,91,2020-09-10 12:00:00,1.4822627541666666
456,91,2020-09-11 12:00:00,1.389357943478261
457,91,2020-09-12 12:00:00,1.2226676391304347
458,91,2020-09-13 12:00:00,1.410613939130435
459,91,2020-09-14 12:00:00,1.7008493478260869
460,92,2020-09-10 12:00:00,1.4734454000000001
461,92,2020-09-11 12:00:00,1.3892829304347827
462,92,2020-09-12 12:00:00,1.234279156521739
463,92,2020-09-13 12:00:00,1.4610883695652175
464,92,2020-09-14 12:00:00,1.6811483739130435
465,93,2020-09-10 12:00:00,1.4723032208333333
466,93,2020-09-11 12:00:00,1.3896603521739128
467,93,2020-09-12 12:00:00,1.2478102260869566
468,93,2020-09-13 12:00:00,1.5101316086956518
469,93,2020-09-14 12:00:00,1.657657404347826
470,94,2020-09-10 12:00:00,1.4768909458333332
471,94,2020-09-11 12:00:00,1.391299765217391
472,94,2020-09-12 12:00:00,1.2609665173913045
473,94,2020-09-13 12:00:00,1.5584709173913043
474,94,2020-09-14 12:00:00,1.632823108695652
475,95,2020-09-10 12:00:00,1.4817377708333332
476,95,2020-09-11 12:00:00,1.3947529739130438
477,95,2020-09-12 12:00:00,1.274205747826087
478,95,2020-09-13 12:00:00,1.6080360347826088
479,95,2020-09-14 12:00:00,1.6075338260869565
480,96,2020-09-10 12:00:00,1.4862972958333334
481,96,2020-09-11 12:00:00,1.398918243478261
482,96,2020-09-12 12:00:00,1.2886260565217393
483,96,2020-09-13 12:00:00,1.6579105782608696
484,96,2020-09-14 12:00:00,1.5725135000000001
485,97,2020-09-10 12:00:00,1.4885829958333332
486,97,2020-09-11 12:00:00,1.400579643478261
487,97,2020-09-12 12:00:00,1.3044107217391308
488,97,2020-09-13 12:00:00,1.699895069565217
489,97,2020-09-14 12:00:00,1.514455273913044
490,98,2020-09-10 12:00:00,1.498648691666667
491,98,2020-09-11 12:00:00,1.3997423043478263
492,98,2020-09-12 12:00:00,1.3181705391304348
493,98,2020-09-13 12:00:00,1.7314327086956518
494,98,2020-09-14 12:00:00,1.4512441173913044
495,99,2020-09-10 12:00:00,1.5094600875
496,99,2020-09-11 12:00:00,1.3994291782608699
497,99,2020-09-12 12:00:00,1.3361797695652173
498,99,2020-09-13 12:00:00,1.7508964347826086
499,99,2020-09-14 12:00:00,1.3950812956521736
500,100,2020-09-10 12:00:00,1.515259116666667
501,100,2020-09-11 12:00:00,1.399970982608696
502,100,2020-09-12 12:00:00,1.353347413043478
503,100,2020-09-13 12:00:00,1.7708623217391304
504,100,2020-09-14 12:00:00,1.3440646304347825
